review_id,review_text,sentiment,product_category,is_hinglish,is_borderline,rating
REV04253,Delivered on time and product is premium quality.,positive,Books,False,False,1
REV04254,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Electronics,False,False,5
REV04255,Absolutely love this product. My whole family liked it.,positive,Electronics,False,False,5
REV04256,Packaging was nice but the product itself is just fine.,positive,Clothing,False,True,2
REV04257,"Perfect gift, recipient loved it. Packaging was neat.",positive,Books,False,False,5
REV04258,"Average product. Not bad, not great. Could be better.",negative,Footwear,False,True,2
REV04259,Excellent quality. Worth every rupee I spent on this.,positive,Beauty,False,False,4
REV04260,Impressed with the attention to detail. Highly satisfied.,positive,Beauty,False,False,5
REV04261,Delivered on time and product is premium quality.,positive,Clothing,False,False,5
REV04262,Works perfectly. No complaints whatsoever. 5 stars.,positive,Books,False,False,5
REV04263,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Footwear,False,False,4
REV04264,Unboxed this today and immediately impressed by the quality.,positive,Clothing,False,False,4
REV04265,Superb quality and packaging was also great. No complaints.,positive,Electronics,False,False,5
REV04266,Works perfectly. No complaints whatsoever. 5 stars.,positive,Beauty,False,False,5
REV04267,Great customer service and the product is top notch.,positive,Toys,False,False,4
REV04268,Loved it! Quality exceeded my expectations completely.,positive,Electronics,False,False,5
REV04269,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Electronics,False,False,4
REV04270,Delivered on time and product is premium quality.,positive,Beauty,False,False,5
REV04271,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Electronics,False,False,4
REV04272,Five stars! Product is exactly as described. Fast shipping.,positive,Clothing,False,False,5
REV04273,Works perfectly. No complaints whatsoever. 5 stars.,positive,Books,False,False,5
REV04274,"Perfect gift, recipient loved it. Packaging was neat.",positive,Sports,False,False,5
REV04275,"Average product. Not bad, not great. Could be better.",positive,Footwear,False,True,2
REV04276,Excellent item. Fast shipping. Great seller to buy from.,positive,Beauty,False,False,2
REV04277,Impressed with the attention to detail. Highly satisfied.,positive,Footwear,False,False,5
REV04278,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Beauty,False,False,4
REV04279,very durable. been using it for 3 weeks with zero issues.,positive,Electronics,False,False,4
REV04280,Looks premium and feels premium too. No regrets at all.,positive,Toys,False,False,5
REV04281,"Good product, good delivery. Happy customer overall.",positive,Clothing,False,False,4
REV04282,"Reliable product, came well packaged, does the job well.",positive,Books,False,False,5
REV04283,Unboxed this today and immediately impressed by the quality.,positive,Books,False,False,4
REV04284,Superb quality and packaging was also great. No complaints.,positive,Electronics,False,False,5
REV04285,Very sturdy and well-made. Exceeded expectations honestly.,positive,Electronics,False,False,5
REV04286,Arrived 2 days early and the quality is fantastic.,positive,Books,False,False,4
REV04287,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Furniture,False,False,5
REV04288,"Smooth delivery, zero damage, product works like a charm.",positive,Books,False,False,4
REV04289,Build quality is solid. Looks even better in person.,positive,Clothing,False,False,4
REV04290,Excellent quality. Worth every rupee I spent on this.,positive,Beauty,False,False,4
REV04291,"Reliable product, came well packaged, does the job well.",positive,Electronics,False,False,4
REV04292,Works perfectly. No complaints whatsoever. 5 stars.,positive,Footwear,False,False,1
REV04293,Absolutely love this product. My whole family liked it.,positive,Beauty,False,False,4
REV04294,Lid cracked on day 2. Do not waste your money on this.,negative,Beauty,False,False,2
REV04295,Excellent item. Fast shipping. Great seller to buy from.,positive,Books,False,False,5
REV04296,Very durable. Been using it for 3 weeks with zero issues.,positive,Sports,False,False,4
REV04297,Product looks exactly like the photos. Very satisfied customer.,positive,Toys,False,False,4
REV04298,Kaafi achi quality hai bhai. Definitely try karo isko.,positive,Books,True,False,4
REV04299,"smooth delivery, zero damage, product works like a charm.",positive,Electronics,False,False,4
REV04300,Ekdum best product hai. Koi complaint nahi hai mujhe.,positive,Electronics,True,False,5
REV04301,Absolutely love this product. My whole family liked it.,positive,Clothing,False,False,5
REV04302,Looks premium and feels premium too. No regrets at all.,positive,Sports,False,False,4
REV04303,Works perfectly. No complaints whatsoever. 5 stars.,positive,Electronics,False,False,5
REV04304,Delivered on time and product is premium quality.,positive,Books,False,False,5
REV04305,Totally worth it. A must buy for anyone looking for this.,positive,Beauty,False,False,5
REV04306,Great value for money. Very impressed with the build.,positive,Beauty,False,False,4
REV04307,Superb quality and packaging was also great. No complaints.,positive,Beauty,False,False,5
REV04308,"Good product, good delivery. Happy customer overall.",positive,Books,False,False,4
REV04309,totally worth it. a must buy for anyone looking for this.,positive,Books,False,False,4
REV04310,Impressed with the attention to detail. Highly satisfied.,positive,Clothing,False,False,4
REV04311,Works perfectly. No complaints whatsoever. 5 stars.,positive,Beauty,False,False,4
REV04312,Did not match description at all. Very misleading photos.,negative,Footwear,False,False,1
REV04313,Great customer service and the product is top notch.,positive,Footwear,False,False,4
REV04314,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Books,False,False,5
REV04315,Absolutely love this product. My whole family liked it.,positive,Books,False,False,4
REV04316,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Clothing,False,False,5
REV04317,Superb quality and packaging was also great. No complaints.,positive,Electronics,False,False,5
REV04318,Unboxed this this today and immediately impressed by the quality.,positive,Beauty,False,False,4
REV04319,Loved it! Quality exceeded my expectations completely.,positive,Footwear,False,False,4
REV04320,Product looks exactly like the photos. Very satisfied customer.,positive,Beauty,False,False,4
REV04321,"Good product, good delivery. Happy customer overall.",positive,Books,False,False,5
REV04322,Very durable. Been using it for 3 weeks with zero issues.,positive,Beauty,False,False,4
REV04323,Best purchase I made this year. Highly recommend to everyone.,positive,Electronics,False,False,5
REV04324,Really happy with this purchase. Will definitely buy again.,positive,Clothing,False,False,4
REV04325,"Perfect gift, recipient recipient loved it. Packaging was neat.",positive,Beauty,False,False,5
REV04326,Kaafi achi quality hai bhai. Definitely try karo isko.,positive,Electronics,True,False,4
REV04327,Unboxed this today and immediately impressed by the quality.,positive,Footwear,False,False,5
REV04328,Superb quality and packaging was also great. No complaints.,positive,Electronics,False,False,4
REV04329,Totally worth it. A must buy for anyone looking for this.,positive,Clothing,False,False,5
REV04330,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,5
REV04331,Arrived on time. Product is acceptable but not impressive.,negative,Books,False,True,4
REV04332,Looks premium and feels premium too. No regrets at all.,positive,Beauty,False,False,4
REV04333,Bahut acha product hai! Delivery bhi fast thi. Bilkul recommend karunga.,positive,Footwear,True,False,5
REV04334,great customer service and the product is top notch.,positive,Clothing,False,False,5
REV04335,Excellent quality. Worth every rupee I spent on this.,positive,Electronics,False,False,4
REV04336,Works perfectly. No complaints whatsoever. 5 stars.,positive,Electronics,False,False,4
REV04337,Bahut sundar hai aur build bhi solid lagta hai yaar.,positive,Books,True,False,4
REV04338,Loved it! Quality exceeded my expectations completely.,positive,Beauty,False,False,4
REV04339,Product looks exactly like the photos. Very satisfied customer.,positive,Footwear,False,False,5
REV04340,"Smooth delivery, zero damage, product works like a charm.",positive,Beauty,False,False,5
REV04341,"Good for the price, but do not expect premium quality.",negative,Books,False,True,3
REV04342,Best purchase I made this year. Highly recommend to everyone.,positive,Electronics,False,False,5
REV04343,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Beauty,True,False,4
REV04344,Really happy with this purchase. Will definitely buy again.,positive,Sports,False,False,5
REV04345,Arrived 2 days early and the quality is fantastic.,positive,Electronics,False,False,5
REV04346,"Theek hai yaar, kuch special nahi par kaam chalta hai.",positive,Beauty,True,True,3
REV04347,Awful experience from start to finish. Never buying again.,negative,Footwear,False,False,1
REV04348,Material quality is outstanding..  Very pleased with it.. ,positive,Electronics,False,False,4
REV04349,"Reliable product, came well packaged, does the job well.",positive,Footwear,False,False,4
REV04350,Excellent item. Fast shipping. Great seller to buy from.,positive,Books,False,False,4
REV04351,Looks premium and feels premium too. No regrets at all.,positive,Books,False,False,4
REV04352,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Books,True,False,4
REV04353,Bahut sundar hai aur build bhi solid lagta hai yaar.,positive,Beauty,True,False,4
REV04354,Arrived 2 days early and the quality is fantastic.,positive,Books,False,False,2
REV04355,great customer service and the product is top notch.,positive,Footwear,False,False,5
REV04356,"It is okay I guess, nothing special but does the job.",negative,Beauty,False,True,2
REV04357,Works perfectly. No complaints whatsoever. 5 stars.,positive,Clothing,False,False,4
REV04358,Great value for money. Very impressed with the build.,positive,Electronics,False,False,4
REV04359,Quality ekdum top notch hai. Khush ho gaya main completely.,positive,Books,True,False,4
REV04360,"Ek dum acha hai yaar, sach mein surprised tha main.",positive,Footwear,True,False,4
REV04361,Bilkul bekaar product hai. Paisa barbaad hua mera completely.,negative,Clothing,True,False,1
REV04362,Five stars! Product is exactly as described. Fast shipping.,positive,Beauty,False,False,5
REV04363,Was expecting more for this price honestly. Just average.,negative,Books,False,True,3
REV04364,Totally worth it. A must buy for anyone looking for this.,positive,Footwear,False,False,4
REV04365,Just received my order and I must say it is wonderful.,positive,Books,False,False,5
